id,revol_bal,revol_util,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
203424,7429,82.50%,11411.55436,9325,2086.55,2011-02-01,336.72,2011-02-01
203532,639,13.60%,3505.1,2474.2,1030.9,2008-06-01,701.12,2009-12-01
203554,14903,35.30%,17459.75629,14999.99,2459.77,2011-01-01,487.31,2015-07-01
204428,2923,28.40%,4807.629375,4000,807.63,2011-01-01,137.6,2011-07-01
204576,18314,50.60%,11809.38286,11500,309.38,2008-05-01,10723.02,2007-12-01
206181,150,7.50%,3862.93163,3500,362.93,2010-04-01,5.54,2016-04-01
206360,0,0%,8653.732987,7200,1453.73,2011-01-01,244.62,2016-05-01
206839,2475,5.40%,2192.734085,2000,192.73,2009-10-01,953.47,2016-04-01
207148,1489,62%,2382.281123,2100,282.28,2011-01-01,73,2016-04-01
207387,15368,87.10%,11852.09877,10000,1804.32,2011-01-01,335.91,2011-02-01
207910,21521,29.50%,2507.503437,1628.1,226.75,2010-02-01,69.14,2016-05-01
208191,4781,15.50%,5011.52,3887.31,1124.21,2009-05-01,313.3,2016-05-01
208594,8473,27.60%,11657.50259,10000,1657.5,2010-02-01,3755.3,2016-04-01
208728,8494,44.20%,10356.20856,8775,1581.21,2010-03-01,3338.15,2014-03-01
208827,11333,45.50%,11344.3046,10000,1344.3,2011-01-01,320.57,2011-01-01
209349,9366,40.70%,7308.94,6306.02,916.72,2010-10-01,225.86,2016-04-01
209392,4922,30.60%,2268.427808,2000,268.43,2011-01-01,8.63,2011-01-01
209581,23129,79.80%,3837.48,2264.39,954.35,2008-07-01,536.57,2009-01-01
210194,29736,80.20%,4546.311329,3800,746.31,2011-01-01,127.74,2016-05-01
210287,67232,41.10%,6920.103618,6000,920.1,2011-01-01,193.32,2015-04-01
210778,0,0%,3329.38039,3000,314.38,2009-06-01,24.97,2014-07-01
210784,11496,26.60%,11454.74588,9999.99,1454.76,2011-01-01,120.89,2015-03-01
210884,6999,65.70%,8223.879531,7000,1223.88,2011-01-01,231.24,2016-04-01
211126,4863,69.50%,2558.352222,2200,358.35,2009-12-01,959.43,2010-02-01
211133,12229,90.60%,582.5816055,500,67.58,2009-07-01,255.57,2009-07-01
211586,2325,8.20%,4301.985404,4000,301.99,2009-04-01,2679.13,2009-04-01
211723,14653,95.10%,2135.14,1353.01,479.57,2008-08-01,262.26,2009-12-01
211860,4286,40.40%,8508.228536,7500,1008.23,2011-01-01,249.67,2012-11-01
212737,8009,68.50%,9591.804505,8000,1576.8,2011-03-01,20.55,2011-03-01
212894,2353,12.40%,1708.74,1351.31,271.41,2009-05-01,101.47,2009-12-01
213020,6634,9.40%,7817.990752,7000,817.99,2010-05-01,1917.74,2014-02-01
213427,0,0%,1375.913459,1200,175.91,2010-02-01,446.66,2010-06-01
213551,5608,47.10%,8891.963908,7500,1391.96,2011-01-01,248.61,2011-01-01
213732,13649,42.40%,6119.25,3799.52,1590.16,2008-09-01,673.79,2009-10-01
213846,9973,33.80%,2493.66127,2450,43.66,2008-03-01,2414.08,2010-11-01
214363,16502,63%,17971.19376,15000,2946.27,2011-02-01,501.05,2011-01-01
214388,15773,95%,9689.47,6541.28,3113.6,2009-04-01,698.92,2016-05-01
214572,3326,14.30%,28495.61291,25000,3495.61,2010-03-01,8473.6,2010-03-01
214968,7263,39%,10428.70728,9000,1428.71,2011-01-01,297.88,2016-04-01
215142,3451,19.40%,9529.172183,8400,1129.17,2011-01-01,279.69,2011-01-01
215531,16770,50.70%,4192.553113,3500,692.55,2010-12-01,88.99,2015-03-01
215577,17042,75.10%,10573.56634,9000,1573.57,2011-01-01,301.72,2011-01-01
215865,10686,49.40%,20282.04132,16800,3482.04,2011-01-01,567.29,2014-10-01
215897,45,0.40%,11325.28305,10000,1325.28,2010-03-01,3679.27,2010-02-01
216013,3247,33.30%,8304.095376,7199.99,1104.1,2011-01-01,232.08,2015-08-01
216083,27839,72.70%,23176.0234,21000,2176.02,2008-10-01,17339.91,2008-10-01
216181,0,0%,11239.64283,10000,1239.64,2011-01-01,314.2,2011-01-01
216508,17246,13.70%,9034.177378,8000,1034.18,2011-01-01,260.83,2011-01-01
216540,14036,64.40%,18521.53614,15000,3521.54,2011-01-01,521.82,2013-12-01
216698,5643,60.70%,526.3322407,500,26.33,2008-11-01,180.61,2008-12-01
216940,17850,66.30%,13399.6738,11200,2199.67,2011-01-01,373.21,2016-05-01
217041,8382,20.40%,11242.19229,10000,1242.19,2009-10-01,4835.56,2014-08-01
217100,24280,93.40%,18069.3712,13875,4194.37,2010-09-01,2448.29,2010-12-01
217118,8375,91%,14886.31569,12499.99,2386.33,2011-01-01,415.69,2011-01-01
217723,6437,28.60%,17459.75711,14999.99,2459.76,2011-01-01,489.14,2011-01-01
217788,16890,64%,11075.3578,9299.99,1775.37,2011-01-01,310.73,2013-02-01
217987,887,38.60%,4699.377677,4000,699.38,2011-01-01,134.81,2011-01-01
218282,17771,52.10%,3704.86,2640.53,1064.33,2008-12-01,370.59,2016-05-01
218325,13115,42.30%,17127.72395,16000,1127.72,2008-08-01,13894.32,2008-08-01
218331,5028,12.10%,7985.41,6690.88,1113.74,2010-03-01,640.05,2010-07-01
218343,1,0.20%,1517.66,1165.84,303.65,2009-11-01,140.34,2010-03-01
218680,10251,33%,15837.04533,13500,2337.05,2010-12-01,4.95,2010-11-01
219000,6566,48.60%,6320.252182,5500,820.25,2011-01-01,376.23,2011-01-01
219070,9516,63.40%,6981.616732,6000,981.62,2010-09-01,14.2,2010-09-01
219178,2126,6.40%,5956.081936,4999.99,956.09,2011-03-01,5.38,2011-02-01
219315,7209,38.10%,3247.74,2270.63,977.11,2008-10-01,406.07,2016-05-01
219425,7180,34.40%,2041.95,1546.41,419.24,2010-02-01,82.71,2016-04-01
219967,7386,42.40%,6806.118745,6000,806.12,2011-02-01,189.5,2016-05-01
220023,6035,19%,2053.046429,1850,203.05,2010-09-01,3.53,2010-08-01
220873,28653,89.30%,5232.92,3423.26,1514.12,2009-07-01,100.29,2009-12-01
221264,49459,88.80%,17877.41305,15000,2827.56,2012-10-01,576.87,2012-10-01
221301,22738,30.80%,24252.07319,22000,2252.07,2009-01-01,16875.62,2009-01-01
222179,24406,40.30%,5860.77,4735.74,1079.4,2009-09-01,306.18,2016-05-01
222488,25946,37.90%,20965.61911,18500,2465.62,2010-03-01,1.62,2010-03-01
222492,0,0%,22075.41171,18900,3175.41,2011-10-01,457.35,2011-11-01
222829,4765,16.50%,16608.25963,14400,2208.26,2011-02-01,461.98,2016-02-01
223015,15222,77.30%,30303.20243,24000,6303.2,2011-02-01,852.07,2016-05-01
223308,8035,50.50%,8826.723137,7500,1326.72,2011-02-01,262.84,2011-02-01
223345,14214,39.40%,6789.28,5322.76,1466.52,2009-04-01,452.67,2016-05-01
223626,23442,42.10%,23388.13123,20000,3388.13,2011-02-01,651.26,2012-09-01
223992,101443,13.70%,8144.508608,7200,944.51,2010-09-01,1344.08,2010-09-01
224210,25988,98.80%,17913.07722,15000,2913.08,2010-12-01,3.98,2014-02-01
224381,51039,93.80%,32241.16,15348.13,6764.61,2010-07-01,880.88,2010-11-01
224541,23370,70%,21073.33692,20000,1073.34,2008-07-01,17780.31,2014-01-01
224614,119420,95.10%,8336.311783,7000,1336.31,2011-02-01,237.97,2016-01-01
224894,0,0%,9252.222945,8000,1252.22,2010-08-01,8.07,2016-05-01
224984,15564,56.60%,5650.292855,4800,850.29,2010-10-01,781.17,2014-10-01
225054,13686,48.70%,10816.7109,9000,1816.71,2011-02-01,256.11,2014-09-01
225812,6921,0%,23208.16065,20000,3208.16,2010-08-01,84.32,2010-07-01
225897,4220,53.40%,4626.141666,4000,626.14,2010-08-01,15.37,2010-07-01
226154,29877,75.60%,6145.854768,5000,1145.85,2011-02-01,177.49,2011-01-01
226735,21573,73.70%,810.16,566.42,243.74,2008-10-01,101.52,2016-05-01
226780,18316,81%,4785.98,3381.47,1349.7,2009-06-01,400.22,2016-05-01
227383,1458,18%,12202.10933,10800,1402.11,2011-02-01,404.57,2011-01-01
227538,3179,11%,13777.70649,12000,1777.71,2011-02-01,385.05,2011-01-01
227568,4365,51.40%,13660.10174,12800,860.1,2009-01-01,9628.44,2010-01-01
227773,209,1.90%,11014.83429,9799.99,1214.84,2011-02-01,306.93,2015-04-01
228424,12573,71.80%,24507.02701,20000,4507.03,2011-09-01,142.14,2011-08-01
228892,806,10.30%,9228.56,6149.22,2322.52,2008-12-01,795.72,2009-11-01
228923,4134,39.40%,7796.54,5649.18,1721.35,2009-05-01,491.73,2009-11-01
229276,0,0%,17863.54136,15000,2863.54,2011-02-01,501.2,2016-03-01
229565,22157,98%,8223.877074,7000,1223.88,2011-02-01,233.16,2015-06-01
229930,54925,97.80%,29184.8668,25000,4184.87,2010-05-01,7882.11,2016-05-01
230185,50908,37.10%,9398.755128,8000,1398.76,2011-02-01,261.9,2011-01-01
230545,16164,80%,2958.620897,2500,458.62,2010-12-01,189.02,2011-01-01
231005,14046,80.30%,8586.59,610.06,224.19,2008-05-01,278.22,2016-05-01
231321,4767,8.70%,11239.62089,9999.99,1239.63,2011-02-01,313.59,2011-01-01
231540,23882,89.80%,2134.066814,1799.99,334.08,2011-02-01,62.63,2011-01-01
231935,674,2.60%,13462.15692,12000,1462.16,2010-07-01,9.8,2010-06-01
232302,56842,14.40%,28968.66479,25000,3968.67,2011-02-01,808.99,2011-01-01
232488,19948,77%,29235.21402,24999.99,4235.22,2011-02-01,813.36,2011-01-01
232568,10979,37.20%,4699.385513,4000,699.39,2011-02-01,134.88,2016-05-01
232726,14643,76.40%,11809.97272,10000,1809.97,2010-09-01,1931.96,2013-03-01
232917,15680,89.60%,3139.617736,3000,139.62,2008-07-01,2743.44,2015-02-01
232947,16670,71.70%,13732.39857,11225,2507.4,2011-01-01,764.96,2011-01-01
233852,2624,48.60%,10504.35423,9500,1004.35,2009-04-01,6475.57,2014-12-01
233978,2773,10.80%,2836.084386,2500,336.08,2011-02-01,81.37,2016-05-01
234451,2279,20.70%,21864.12229,19000,2864.12,2011-01-01,559.98,2016-05-01
234585,28110,31.90%,13497.93326,12000,1497.93,2009-11-01,360.86,2010-02-01
234707,997,1.20%,24095.73896,21000,3095.74,2010-12-01,2000.54,2010-12-01
235094,2787,2.30%,17317.37905,15000,2317.38,2011-08-01,393.72,2011-07-01
235269,1612,12.10%,13269.8,11069.87,2199.93,2010-03-01,650.16,2016-04-01
235704,10214,65.10%,12454.10019,10000,2454.1,2011-01-01,693.66,2011-01-01
236199,19892,83.60%,21940.38411,20000,1940.38,2008-10-01,16453.79,2008-10-01
237246,1834,12.80%,8543.353911,8000,543.35,2009-03-01,3234.38,2009-02-01
237452,108397,67.30%,17945.98469,15000,2945.99,2011-02-01,503.92,2016-02-01
237549,3348,5.30%,4377.367603,4000,377.37,2009-09-01,2130.04,2009-08-01
237776,983,2.10%,7830.662309,7000,830.66,2011-02-01,227.81,2011-02-01
237880,603,30.10%,8688.619461,7500,1188.62,2011-01-01,487.96,2015-12-01
237883,13662,60.70%,14110.50457,12000,2110.5,2009-11-01,6002.52,2010-09-01
238327,26044,34.50%,17144.61461,15000,2144.61,2011-02-01,473.81,2016-05-01
238360,16212,50.70%,13924.44629,12000,1905.14,2011-03-01,391.52,2011-03-01
238587,8516,11.10%,9262.212248,8000,1262.21,2010-09-01,2248.7,2010-09-01
238612,3953,15.90%,2240.040083,2000,240.04,2010-06-01,8.75,2010-06-01
238935,12672,21%,7593.351831,7000,593.35,2009-03-01,4917.41,2009-03-01
238983,1346,23.20%,11549.68832,10000,1533.67,2011-02-01,323.21,2011-02-01
238989,12425,94.20%,11481.4317,9999.99,1481.44,2011-02-01,327.14,2012-02-01
239690,12032,87.20%,13741.25,10463.04,3225.95,2010-06-01,35.74,2016-05-01
239761,14377,10.20%,11801.64501,10500,1301.65,2011-02-01,331.69,2015-05-01
239843,464,18.60%,13455.35,10940.67,2514.68,2009-12-01,640.76,2016-04-01
240105,10900,42.40%,6388.917702,5950,438.92,2008-11-01,1316.09,2010-04-01
240220,7006,48%,1535.588749,1300,220.59,2011-03-01,3.12,2011-03-01
240361,19708,37.10%,4895.662379,4225,670.66,2011-02-01,143.93,2014-07-01
240974,30949,54.30%,6579.365667,5450,1129.37,2011-02-01,179.33,2015-01-01
241117,6101,36.80%,6505.131537,6000,505.13,2009-01-01,4558.42,2010-03-01
241502,1235,28.70%,3400.279544,3000,400.28,2011-02-01,105.26,2013-12-01
241536,18028,88.40%,14923.82084,13450,1473.82,2009-02-01,9974.99,2016-01-01
241659,8828,54.80%,12553.40827,12100,453.41,2008-07-01,11004.96,2014-02-01
241850,6033,31.10%,1707.963961,1500,207.96,2011-02-01,49.01,2016-05-01
242092,64885,39.60%,7270.343911,6400,855.35,2011-03-01,23.06,2016-05-01
242229,27905,81.80%,14601.34666,12000,2601.35,2011-01-01,822.56,2012-04-01
242260,14081,73.70%,12186.32397,10150,1920.22,2010-08-01,2638.19,2013-02-01
242333,426,0.70%,7124.59,4073.37,1030.07,2009-12-01,444.85,2011-01-01
242356,12301,56.40%,26186.85552,19200,6986.86,2011-12-01,5490.51,2016-04-01
242452,0,0%,3644.2411,3200,444.24,2011-03-01,4.21,2015-11-01
242642,2248,11.60%,19215.58368,16600,2615.59,2011-02-01,542.62,2015-02-01
242695,44,3.70%,580.4627947,500,80.46,2010-05-01,158.54,2013-12-01
242839,2296,7.60%,28227.74389,25000,3227.74,2010-01-01,460.08,2010-01-01
243046,16264,90.60%,6596.41,4948.62,1647.79,2009-09-01,347.5,2016-05-01
243078,12758,40.40%,6816.574202,6000,816.57,2009-11-01,2927.28,2016-05-01
243130,2573,16.30%,6768.669733,6000,768.67,2011-02-01,197.42,2011-02-01
243207,15176,31.60%,8344.133402,7400,944.13,2009-12-01,10.78,2009-12-01
243243,7239,16.30%,5000.98644,4600,400.99,2009-02-01,3369.41,2016-05-01
243280,11217,52.90%,6373.844983,6000,373.84,2009-03-01,308.26,2012-03-01
243314,12979,31%,2826.644886,2600,226.64,2009-02-01,1906.11,2009-02-01
243406,21894,0%,6945.386577,6000,945.39,2011-02-01,209.41,2012-09-01
243430,4933,15.10%,15049.73286,13000,2049.73,2009-11-01,6418.18,2009-11-01
243622,6206,35.30%,12223.18099,10399.98,1806.25,2011-02-01,349.31,2013-11-01
243737,16326,48.60%,8102.920768,7000,1102.92,2011-02-01,236.33,2016-02-01
243957,33,0.30%,8250.187857,7500,735.19,2010-09-01,5359.25,2016-05-01
244029,19901,29.80%,813.4943502,800,13.49,2008-11-01,15.6,2010-02-01
244261,4385,24%,3271.510038,2900,371.51,2011-02-01,99.07,2011-02-01
244437,18966,70.50%,21211.05998,17350,3861.06,2011-02-01,616.02,2016-04-01
244872,8788,39.20%,3346.881216,3000,346.88,2009-09-01,1619.15,2009-09-01
245124,1276,63.80%,1760.436132,1500,260.44,2011-02-01,52.56,2016-03-01
245190,22635,45.50%,7204.230806,6000,1204.23,2011-02-01,213.39,2016-05-01
245733,1715,8.20%,7187.25003,6400,787.25,2011-03-01,44.77,2016-05-01
245765,1715,8.20%,11171.25422,9899.99,1271.26,2011-03-01,12.92,2016-05-01
245846,2574,10.50%,2893.896999,2500,393.9,2011-02-01,87.09,2011-02-01
246179,25336,35.90%,5780.499244,5099.99,680.51,2011-02-01,172.56,2011-02-01
246276,18485,65.30%,1452.19,692.46,333.3,2008-05-01,343,2009-01-01
246516,9048,26.60%,9763.582101,8500,1263.58,2010-09-01,1603.11,2010-09-01
246553,14421,83.80%,11026.45429,9100,1926.45,2010-09-01,1813.02,2010-09-01
247062,9121,55.40%,7083.527241,6225,858.53,2010-02-01,2485.24,2010-02-01
247424,120563,92.40%,9389.262214,8000,1389.27,2011-02-01,272.33,2016-01-01
248108,710,7.80%,3383.738402,3000,383.74,2011-01-01,196.97,2011-01-01
248130,20762,48.50%,1672.110127,1450,222.11,2010-09-01,248.44,2010-09-01
248304,1839,15.60%,6831.602566,6000,831.61,2011-02-01,191.58,2011-02-01
248498,8629,17.60%,22572.5166,19500,3072.52,2011-02-01,635.07,2011-02-01
248539,11735,93.90%,11898.71247,10000,1898.72,2011-02-01,360.46,2011-08-01
248583,5506,52.40%,21100.39176,17999.99,3012.77,2010-12-01,2323.98,2015-10-01
248817,3831,34.20%,4321.66,3235.58,947.27,2009-11-01,413.4,2010-04-01
248841,6094,2.80%,6736.777813,5999.99,736.79,2011-02-01,224.31,2011-02-01
248927,15597,60%,6191.09597,6000,191.1,2008-09-01,1028.61,2008-08-01
249164,52214,8.70%,29074.27733,24999.99,4074.28,2011-03-01,814.87,2013-12-01
249699,507,3.50%,14565.87,11547.98,2630.8,2009-12-01,644.71,2010-05-01
249840,0,0%,7041.983574,6000,1041.98,2011-02-01,206.81,2011-02-01
249942,4760,60.30%,5895.487459,5000,895.49,2011-02-01,190.22,2011-02-01
249955,25160,32.80%,18593.47,13259.42,4718.14,2009-12-01,856.63,2010-05-01
249972,10837,83.40%,5895.54,4581.64,1304.18,2009-08-01,327.53,2016-05-01
249999,90335,53.50%,11281.06877,9999.99,1281.08,2011-02-01,319.6,2011-02-01
250422,4010,8.10%,4095.469038,4000,95.47,2008-05-01,3839.12,2008-01-01
250699,3389,47.10%,6031.094479,5000,1031.09,2011-02-01,187.01,2016-05-01
250951,39702,84.50%,18062.05344,15250,2812.06,2011-02-01,506.6,2011-02-01
251142,653,3.20%,19589.91857,16999.99,2589.93,2011-02-01,545.76,2011-02-01
251214,5274,45.90%,6040.16,6000,40.16,2008-03-01,6040.38,2008-01-01
251663,11788,24.70%,2827.31758,2725,102.32,2008-06-01,2558.32,2008-02-01
251682,122,3.70%,3353.0359,3000,353.04,2011-02-01,102.91,2013-09-01
251789,22122,78.70%,11349.69093,10000,1349.69,2009-02-01,7517.48,2009-02-01
251996,103,1.50%,5613.985776,4999.99,613.99,2011-02-01,176.71,2011-02-01
252482,8866,24.30%,12135.63573,10800,1335.64,2009-10-01,5541.74,2013-11-01
252729,4929,33.50%,17765.98751,14999.99,2766,2011-02-01,497.68,2013-11-01
252973,11794,59.30%,2863.907822,2500,363.91,2010-06-01,5.82,2010-06-01
253020,462,11.30%,18264.7807,15075,3189.78,2011-02-01,513.09,2011-02-01
253085,5855,54.70%,17293.35,13351.85,3732.14,2010-07-01,608.58,2015-11-01
253222,6688,39.10%,23259.40462,20000,3259.41,2011-02-01,656.05,2015-09-01
253227,12220,84.90%,900.4925062,750,150.49,2011-02-01,27.29,2015-08-01
253425,8736,45.70%,6630.163712,6000,630.16,2009-04-01,4090.06,2009-05-01
253427,170,34%,18257.19163,15000,3257.19,2011-02-01,516.11,2011-02-01
253601,15923,90.50%,19736.63951,16000,3736.64,2011-02-01,565.57,2011-02-01
253727,0,0%,5095.746951,4500,595.75,2010-09-01,14.96,2010-09-01
253766,1340,53.60%,16778.59,9552.88,2705.65,2011-01-01,50.19,2016-04-01
253973,8575,70.30%,11791.05254,10000,1791.05,2011-03-01,336.72,2016-05-01
253987,21498,42.40%,3498.140851,3000,498.14,2010-06-01,28.48,2016-05-01
254201,32406,91.80%,21161.21375,17000,4161.21,2011-02-01,604.55,2014-06-01
254250,7902,17%,4750.92,3975,775.92,2011-02-01,131.97,2013-11-01
254378,46789,66.70%,3301.8,2435.78,866.02,2008-12-01,330.53,2009-01-01
254533,7897,47.90%,9026.384772,7600,1426.38,2010-05-01,40.86,2010-05-01
254762,6422,14.50%,7713.733168,7200,513.73,2009-01-01,2347.25,2016-05-01
254979,1467,9.20%,11327.92778,10000,1296.59,2011-01-01,685.85,2011-02-01
255150,16694,33.10%,29746.89255,24999.99,4746.9,2011-02-01,843.17,2011-02-01
255171,1698,7.90%,5630.277322,5000,630.28,2010-11-01,12.72,2016-02-01
255845,8801,72.70%,11473.92089,9600,1873.93,2011-02-01,318.72,2011-02-01
255888,5500,28.20%,6117.122634,5275,842.12,2010-08-01,458.47,2010-09-01
256019,3282,32.60%,13361.99097,11800,1561.99,2010-07-01,2915.47,2010-08-01
256021,23908,62.80%,5102.54,2875.19,1253.98,2008-10-01,28.02,2009-06-01
256365,6088,8.30%,8149,6161.57,1987.43,2009-01-01,815.04,2016-05-01
256406,2217,28.40%,11467.4452,11000,467.45,2008-07-01,10033.69,2009-07-01
256450,22247,93.10%,7693.600936,6350,1343.6,2011-03-01,222.17,2016-05-01
256458,14555,77%,3585.6,3000,585.6,2011-03-01,99.6,2011-02-01
256488,15491,25.40%,14750.08694,12799.99,1950.09,2011-03-01,411.52,2015-02-01
256704,24299,58.60%,5768.7,3863.15,1905.55,2009-11-01,428.38,2016-05-01
256991,44543,86.80%,9624.6,6550.05,3074.55,2009-08-01,535.02,2016-05-01
257019,3735,21.50%,5718.182591,5000,718.18,2010-04-01,1706.22,2010-05-01
257223,2352,27.30%,4372.208137,4000,372.21,2009-03-01,2825.89,2009-03-01
257346,7607,46.70%,11376.62802,10000,1376.63,2009-06-01,6358.53,2009-06-01
257612,12303,59.70%,10205.90808,9000,1175.91,2009-10-01,51.73,2014-02-01
258521,5824,44.70%,8423.18,7200,1223.18,2011-03-01,224.58,2011-02-01
258603,5071,78%,11885.31,8903.51,2703.9,2010-01-01,504.84,2010-07-01
258644,24,0.30%,17523.3185,14999.99,2523.32,2011-03-01,488.96,2011-02-01
258652,16616,66.70%,13490.73,12000,1490.73,2009-05-01,7913.27,2009-05-01
258717,31566,32.30%,8837.67,6095.77,2060.18,2009-04-01,135.74,2009-08-01
258828,4110,91.30%,24124.5992,20000,4124.6,2011-03-01,678.78,2016-05-01
258870,16738,77.90%,18312.08883,16000,2312.09,2010-01-01,7362.64,2009-12-01
259032,54392,0%,28939.13354,24999.99,3939.14,2011-03-01,808.99,2011-02-01
259106,46427,98.40%,3518.917698,3000,518.92,2010-10-01,22.8,2010-10-01
259414,10944,82.30%,4878.86,3975,903.86,2011-03-01,111.64,2011-03-01
259505,16805,64.10%,24342.94676,20000,4342.95,2011-03-01,682.24,2011-02-01
259595,9255,63%,11575.63529,9999.99,1575.64,2011-03-01,327.73,2011-02-01
259945,16194,39.80%,23473.06549,20000,3473.07,2011-03-01,656.11,2016-04-01
259956,4643,5.80%,24571.63184,24000,571.63,2008-05-01,23028.66,2008-02-01
259968,3808,31%,11379.35395,10000,1379.35,2011-01-01,944.7,2010-12-01
260049,9080,63.90%,18613.42744,15000,3587.61,2011-03-01,518.82,2016-05-01
260113,4551,25.30%,10513.97555,9000,1513.98,2011-03-01,295.97,2011-02-01
260277,11927,45.50%,11898.7228,10000,1898.72,2011-03-01,336.77,2011-02-01
260324,5261,73.10%,10298.94,8026.81,2143.49,2010-09-01,339.6,2011-02-01
260368,1139,27.10%,3073.921317,3000,73.92,2008-10-01,621.14,2010-05-01
260597,5280,40.60%,6945.386576,6000,945.39,2011-03-01,198.84,2012-06-01
260801,13607,63.30%,11362.73603,10000,1362.74,2010-04-01,3681.47,2010-04-01
260928,11134,70.90%,14178.3,12000,2178.3,2010-11-01,36.42,2010-10-01
261281,23623,45.70%,11843.99797,10000,1844,2011-03-01,333.15,2011-05-01
261382,9711,71.40%,11049.85748,9500,1549.86,2010-06-01,13.41,2013-02-01
261456,2456,23.40%,3384.329118,3000,384.33,2011-03-01,103.04,2015-12-01
261972,11969,88%,6716.99,4758.84,1718.45,2010-03-01,4.56,2010-03-01
262041,32421,55%,6383.566029,6000,383.57,2008-12-01,4847.67,2013-07-01
262113,1348,5.20%,6573.906462,5800,773.91,2011-03-01,205.53,2011-02-01
262215,26255,74.30%,25595.0472,19999.99,5595.06,2011-03-01,734.93,2016-05-01
262563,20838,62.60%,9152.1,7175.71,1976.39,2009-09-01,508.59,2016-05-01
262618,11188,56%,16449.77723,14275,2174.78,2011-03-01,457.88,2016-05-01
262669,0,0%,11274.87841,10000,1274.88,2011-01-01,940.13,2016-05-01
262961,167,3.30%,947.3765785,900,47.38,2008-11-01,748.4,2008-10-01
263180,10997,75.30%,11898.71949,10000,1898.72,2011-03-01,338.66,2015-09-01
263677,2308,46.20%,1104.124048,1000,104.12,2009-06-01,654.25,2011-10-01
263697,15506,95.70%,7165.25,5032.9,1706.7,2009-05-01,481.4,2009-12-01
263741,7720,63.70%,9475.196882,8000,1475.2,2011-03-01,269.56,2011-03-01
263906,11973,70.80%,5868.294364,5000,868.3,2011-03-01,167.74,2011-03-01
264003,142,0.60%,23756.46018,21000,2756.46,2010-02-01,11.27,2010-02-01
264267,3050,2.90%,9353.76,7125.16,1874.32,2009-11-01,582.44,2010-04-01
264499,14453,45.50%,17775.45801,15000,2775.46,2011-09-01,9.11,2011-09-01
